station_id,station_name,latitude,longitude,year,month,date,month_id,season,split,rainfall_mm,CCS,CDR,CHIRPS,ERA5,GSMaP_Gauge,GSMaP_MVK,IMERG,LST,NDVI,PDIR,PERSIANN,Distance_Sea_meter,Land_Aspect_Degree_30m,Land_Khulna_SRTM_DEM,Land_Slope_Degree_30m,month_sin,month_cos,raster_x,raster_y,inside_raster_bounds,valid_predictor_count,missing_predictor_count,all_predictors_available
CL517,Rupsa,22.79,89.59,2021,9,2021-09-01,2021_09,Monsoon,validation,136.3,305.4978942871094,408.8945617675781,299.59637451171875,284.74725341796875,339.81268310546875,423.1275329589844,0.554246723651886,30.489999771118164,0.6985999941825867,470.2657165527344,293.47772216796875,50599.09375,140.3240509033203,3.7103257179260254,1.5449576377868652,-1.0,-1.8369701987210292e-16,89.59,22.79,True,15,0,True
CL504,Dumuria,22.8093,89.4145,2021,10,2021-10-01,2021_10,Post_Monsoon,validation,294.5,105.8099136352539,216.7529296875,159.0504913330078,127.3795166015625,215.8544158935547,241.32614135742188,0.3453386127948761,28.77666664123535,0.6481999754905701,172.85678100585938,150.42239379882812,57738.24609375,152.4185333251953,5.504084587097168,1.9329872131347656,-0.8660254037844386,0.5000000000000001,89.4145,22.8093,True,15,0,True
CL510,Khulna,22.8319,89.55,2021,10,2021-10-01,2021_10,Post_Monsoon,validation,228.7,130.06375122070312,218.84239196777344,165.47067260742188,128.11358642578125,220.9656524658203,217.4346160888672,0.3540186882019043,30.979999542236328,0.5802000164985657,173.06521606445312,144.67701721191406,56018.875,154.1371307373047,6.754478931427002,2.105170726776123,-0.8660254037844386,0.5000000000000001,89.55,22.8319,True,15,0,True
CL515,Paikgacha,22.585,89.3182,2021,10,2021-10-01,2021_10,Post_Monsoon,validation,222.1,164.4681854248047,257.8511047363281,183.2930450439453,145.21714782714844,249.98312377929688,329.67266845703125,0.3955236673355102,28.63666725158692,0.527899980545044,247.60546875,188.8066253662109,37890.0703125,129.93092346191406,4.656047344207764,1.6002691984176636,-0.8660254037844386,0.5000000000000001,89.3182,22.585,True,15,0,True
CL517,Rupsa,22.79,89.59,2021,10,2021-10-01,2021_10,Post_Monsoon,validation,172.2,103.94266510009766,222.42759704589844,165.3630828857422,132.28973388671875,217.5577392578125,218.40219116210932,0.3593842387199402,29.296667098999023,0.7103999853134155,176.64166259765625,145.0662841796875,50599.09375,140.3240509033203,3.7103257179260254,1.5449576377868652,-0.8660254037844386,0.5000000000000001,89.59,22.79,True,15,0,True
CL504,Dumuria,22.8093,89.4145,2021,11,2021-11-01,2021_11,Post_Monsoon,validation,45.3,0.0,11.963089942932127,8.03498363494873,27.578903198242188,11.620081901550291,5.103357791900635,0.0208243541419506,27.09000015258789,0.628000020980835,1.8179160356521609,0.2653543651103973,57738.24609375,152.4185333251953,5.504084587097168,1.9329872131347656,-0.5000000000000004,0.8660254037844384,89.4145,22.8093,True,15,0,True
CL510,Khulna,22.8319,89.55,2021,11,2021-11-01,2021_11,Post_Monsoon,validation,61.1,0.0,15.363951683044434,7.619250774383545,27.364425659179688,10.464381217956545,5.824772357940674,0.0200736615806818,28.77499961853028,0.5005000233650208,1.0,0.0900043472647667,56018.875,154.1371307373047,6.754478931427002,2.105170726776123,-0.5000000000000004,0.8660254037844384,89.55,22.8319,True,15,0,True
CL515,Paikgacha,22.585,89.3182,2021,11,2021-11-01,2021_11,Post_Monsoon,validation,57.0,1.1992532014846802,14.899307250976562,8.779523849487305,25.337158203125,10.02945613861084,0.6855562329292297,0.0353489145636558,26.364999771118164,0.5133000016212463,5.8053975105285645,0.7349337339401245,37890.0703125,129.93092346191406,4.656047344207764,1.6002691984176636,-0.5000000000000004,0.8660254037844384,89.3182,22.585,True,15,0,True
CL517,Rupsa,22.79,89.59,2021,11,2021-11-01,2021_11,Post_Monsoon,validation,11.8,1.999942421913147,16.77484893798828,9.638516426086426,26.85381317138672,9.854532241821287,2.259897470474243,0.0183673817664384,27.309999465942383,0.6693000197410583,4.414197444915772,0.0673916563391685,50599.09375,140.3240509033203,3.7103257179260254,1.5449576377868652,-0.5000000000000004,0.8660254037844384,89.59,22.79,True,15,0,True
CL504,Dumuria,22.8093,89.4145,2021,12,2021-12-01,2021_12,Winter,validation,17.8,19.41363906860352,80.52754211425781,30.53578186035156,139.71466064453125,90.5864715576172,131.8489990234375,0.1410620212554931,23.100000381469727,0.520799994468689,39.2740364074707,48.6098861694336,57738.24609375,152.4185333251953,5.504084587097168,1.9329872131347656,-2.4492935982947064e-16,1.0,89.4145,22.8093,True,15,0,True
CL510,Khulna,22.8319,89.55,2021,12,2021-12-01,2021_12,Winter,validation,30.7,13.45369815826416,87.61466217041016,28.464698791503903,140.83103942871094,76.3315658569336,124.31808471679688,0.1434024572372436,24.989999771118164,0.4084999859333038,20.97786903381348,44.03770065307617,56018.875,154.1371307373047,6.754478931427002,2.105170726776123,-2.4492935982947064e-16,1.0,89.55,22.8319,True,15,0,True
CL515,Paikgacha,22.585,89.3182,2021,12,2021-12-01,2021_12,Winter,validation,27.1,16.465940475463867,81.7184829711914,37.71564865112305,94.49632263183594,76.25432586669922,119.7335968017578,0.1367182433605194,22.440000534057617,0.4814000129699707,55.39078903198242,50.67238235473633,37890.0703125,129.93092346191406,4.656047344207764,1.6002691984176636,-2.4492935982947064e-16,1.0,89.3182,22.585,True,15,0,True
CL517,Rupsa,22.79,89.59,2021,12,2021-12-01,2021_12,Winter,validation,5.1,17.21230697631836,90.02616882324219,24.044279098510746,128.90023803710938,71.63172912597656,119.00462341308594,0.141055017709732,23.334999084472656,0.4754000008106231,34.29263687133789,42.67409896850586,50599.09375,140.3240509033203,3.7103257179260254,1.5449576377868652,-2.4492935982947064e-16,1.0,89.59,22.79,True,15,0,True
CL504,Dumuria,22.8093,89.4145,2022,1,2022-01-01,2022_01,Winter,test,0.0,14.67785930633545,17.87544059753418,10.219975471496582,20.59317398071289,21.228759765625,25.7034912109375,0.0151210185140371,22.3799991607666,0.5703999996185303,49.75447845458984,8.535139083862305,57738.24609375,152.4185333251953,5.504084587097168,1.9329872131347656,0.4999999999999999,0.8660254037844387,89.4145,22.8093,True,15,0,True
CL510,Khulna,22.8319,89.55,2022,1,2022-01-01,2022_01,Winter,test,0.0,16.17142677307129,17.051681518554688,12.010583877563477,20.832395553588867,24.12890625,28.04752349853516,0.0136300753802061,24.239999771118164,0.4311999976634979,39.901065826416016,10.452343940734863,56018.875,154.1371307373047,6.754478931427002,2.105170726776123,0.4999999999999999,0.8660254037844387,89.55,22.8319,True,15,0,True
CL515,Paikgacha,22.585,89.3182,2022,1,2022-01-01,2022_01,Winter,test,0.0,3.733312129974365,19.37740898132324,13.715411186218262,23.18825340270996,22.10784149169922,36.2700424194336,0.0154426880180835,21.940000534057617,0.482699990272522,24.18509292602539,6.430321216583252,37890.0703125,129.93092346191406,4.656047344207764,1.6002691984176636,0.4999999999999999,0.8660254037844387,89.3182,22.585,True,15,0,True
CL517,Rupsa,22.79,89.59,2022,1,2022-01-01,2022_01,Winter,test,0.0,15.623615264892578,16.893173217773438,15.581923484802246,21.67998504638672,24.5556640625,25.97063064575196,0.0127132590860128,22.61000061035156,0.3224999904632568,47.41405487060547,10.932188987731934,50599.09375,140.3240509033203,3.7103257179260254,1.5449576377868652,0.4999999999999999,0.8660254037844387,89.59,22.79,True,15,0,True
CL504,Dumuria,22.8093,89.4145,2022,2,2022-02-01,2022_02,Winter,test,84.9,4.845294952392578,45.53087615966797,31.090126037597656,45.42727279663086,93.10271453857422,47.83382034301758,0.0739314034581184,24.809999465942383,0.6193000078201294,22.596168518066406,11.612319946289062,57738.24609375,152.4185333251953,5.504084587097168,1.9329872131347656,0.8660254037844386,0.5000000000000001,89.4145,22.8093,True,15,0,True
CL510,Khulna,22.8319,89.55,2022,2,2022-02-01,2022_02,Winter,test,94.9,4.515482425689697,58.01200866699219,29.620216369628903,45.116207122802734,87.6679458618164,46.19077301025391,0.0806906223297119,27.299999237060547,0.4341000020503998,24.92999267578125,12.880825996398926,56018.875,154.1371307373047,6.754478931427002,2.105170726776123,0.8660254037844386,0.5000000000000001,89.55,22.8319,True,15,0,True
CL515,Paikgacha,22.585,89.3182,2022,2,2022-02-01,2022_02,Winter,test,71.5,3.120591878890991,61.97517013549805,35.908565521240234,36.597747802734375,82.91592407226562,37.0965690612793,0.0773066952824592,24.45499992370605,0.4354999959468841,10.544602394104004,8.066239356994629,37890.0703125,129.93092346191406,4.656047344207764,1.6002691984176636,0.8660254037844386,0.5000000000000001,89.3182,22.585,True,15,0,True
CL517,Rupsa,22.79,89.59,2022,2,2022-02-01,2022_02,Winter,test,72.6,3.04703950881958,62.79539489746094,31.87919044494629,43.106571197509766,84.27579498291016,42.15098190307617,0.079495333135128,24.920000076293945,0.3786999881267547,28.748065948486328,13.029294967651367,50599.09375,140.3240509033203,3.7103257179260254,1.5449576377868652,0.8660254037844386,0.5000000000000001,89.59,22.79,True,15,0,True
CL504,Dumuria,22.8093,89.4145,2022,3,2022-03-01,2022_03,Pre_Monsoon,test,30.0,0.0281692817807197,16.804243087768555,11.793095588684082,3.731767892837525,1.0581767559051514,0.4142807424068451,0.0022370486985892,29.174999237060547,0.6277999877929688,1.616448998451233,0.1055706441402435,57738.24609375,152.4185333251953,5.504084587097168,1.9329872131347656,1.0,6.123233995736766e-17,89.4145,22.8093,True,15,0,True
CL510,Khulna,22.8319,89.55,2022,3,2022-03-01,2022_03,Pre_Monsoon,test,48.1,1.4239033460617063,14.531279563903809,14.595429420471191,3.75387191772461,0.583972692489624,0.0632532089948654,0.0029850888531655,31.96500015258789,0.4510000050067901,9.10373306274414,0.0458983592689037,56018.875,154.1371307373047,6.754478931427002,2.105170726776123,1.0,6.123233995736766e-17,89.55,22.8319,True,15,0,True
CL515,Paikgacha,22.585,89.3182,2022,3,2022-03-01,2022_03,Pre_Monsoon,test,46.8,5.754623889923096,21.796085357666016,11.522198677062988,2.899831771850586,1.5428433418273926,1.4623498916625977,0.0047043985687196,29.334999084472656,0.3429000079631805,14.951493263244627,0.0176938455551862,37890.0703125,129.93092346191406,4.656047344207764,1.6002691984176636,1.0,6.123233995736766e-17,89.3182,22.585,True,15,0,True
CL517,Rupsa,22.79,89.59,2022,3,2022-03-01,2022_03,Pre_Monsoon,test,55.6,4.807192802429199,14.093634605407717,14.71284008026123,3.6624515056610094,0.5095513463020325,0.0652436986565589,0.0031535828020423,29.959999084472656,0.516700029373169,10.672212600708008,0.0188563093543052,50599.09375,140.3240509033203,3.7103257179260254,1.5449576377868652,1.0,6.123233995736766e-17,89.59,22.79,True,15,0,True
CL504,Dumuria,22.8093,89.4145,2022,4,2022-04-01,2022_04,Pre_Monsoon,test,63.1,1.0,26.06375312805176,17.907787322998047,23.214216232299805,8.042755126953125,15.2471342086792,0.0389403849840164,31.0766658782959,0.5358999967575073,6.633468151092529,8.388092041015625,57738.24609375,152.4185333251953,5.504084587097168,1.9329872131347656,0.8660254037844387,-0.4999999999999998,89.4145,22.8093,True,15,0,True
CL510,Khulna,22.8319,89.55,2022,4,2022-04-01,2022_04,Pre_Monsoon,test,90.5,1.0,30.08193588256836,17.542577743530273,25.65226554870605,12.410028457641602,22.993989944458008,0.0422010421752929,32.52333450317383,0.4259000122547149,7.004636287689209,6.685954570770264,56018.875,154.1371307373047,6.754478931427002,2.105170726776123,0.8660254037844387,-0.4999999999999998,89.55,22.8319,True,15,0,True
CL515,Paikgacha,22.585,89.3182,2022,4,2022-04-01,2022_04,Pre_Monsoon,test,99.6,0.0762774273753166,13.549951553344728,20.19761276245117,9.602505683898926,2.8360090255737305,7.907582759857178,0.0342431403696537,29.6299991607666,0.3010999858379364,6.4133501052856445,3.86445951461792,37890.0703125,129.93092346191406,4.656047344207764,1.6002691984176636,0.8660254037844387,-0.4999999999999998,89.3182,22.585,True,15,0,True
CL517,Rupsa,22.79,89.59,2022,4,2022-04-01,2022_04,Pre_Monsoon,test,77.5,0.1441795378923416,30.51654052734375,17.67561149597168,22.569395065307617,12.141226768493652,20.06587028503418,0.0420256368815898,30.83666610717773,0.5551999807357788,3.950014591217041,5.830057144165039,50599.09375,140.3240509033203,3.7103257179260254,1.5449576377868652,0.8660254037844387,-0.4999999999999998,89.59,22.79,True,15,0,True
CL504,Dumuria,22.8093,89.4145,2022,5,2022-05-01,2022_05,Pre_Monsoon,test,138.0,42.276737213134766,187.720932006836,206.46566772460932,173.07650756835938,220.8850555419922,149.31048583984375,0.3036892414093017,32.529998779296875,0.4492000043392181,69.4716567993164,75.02539825439453,57738.24609375,152.4185333251953,5.504084587097168,1.9329872131347656,0.4999999999999999,-0.8660254037844387,89.4145,22.8093,True,15,0,True
CL510,Khulna,22.8319,89.55,2022,5,2022-05-01,2022_05,Pre_Monsoon,test,142.8,42.05120468139648,182.8558654785156,189.6303100585937,186.4682006835937,244.33741760253903,128.4983673095703,0.2973411679267883,33.630001068115234,0.4386999905109405,67.47004699707031,70.69680786132812,56018.875,154.1371307373047,6.754478931427002,2.105170726776123,0.4999999999999999,-0.8660254037844387,89.55,22.8319,True,15,0,True
CL515,Paikgacha,22.585,89.3182,2022,5,2022-05-01,2022_05,Pre_Monsoon,test,105.9,54.18451690673828,200.3692321777344,174.80148315429688,147.4823760986328,188.9791412353516,141.025390625,0.3045578598976135,29.33666610717773,0.3580000102519989,98.17205047607422,104.41374206542967,37890.0703125,129.93092346191406,4.656047344207764,1.6002691984176636,0.4999999999999999,-0.8660254037844387,89.3182,22.585,True,15,0,True
CL517,Rupsa,22.79,89.59,2022,5,2022-05-01,2022_05,Pre_Monsoon,test,147.2,39.38090896606445,181.0809326171875,197.61257934570312,185.1678771972656,228.5744171142578,127.59829711914062,0.3005980551242828,31.86000061035156,0.4440999925136566,73.4338150024414,70.86713409423828,50599.09375,140.3240509033203,3.7103257179260254,1.5449576377868652,0.4999999999999999,-0.8660254037844387,89.59,22.79,True,15,0,True
CL515,Paikgacha,22.585,89.3182,2022,6,2022-06-01,2022_06,Monsoon,test,194.5,243.76287841796875,256.1439208984375,173.8645782470703,165.00692749023438,113.8915786743164,78.5547866821289,0.2694815993309021,26.64999961853028,0.2164999991655349,224.27178955078125,199.6028289794922,37890.0703125,129.93092346191406,4.656047344207764,1.6002691984176636,1.2246467991473532e-16,-1.0,89.3182,22.585,True,15,0,True
CL515,Paikgacha,22.585,89.3182,2022,7,2022-07-01,2022_07,Monsoon,test,417.1,62.969512939453125,144.23521423339844,114.2117156982422,183.3243865966797,146.72134399414062,49.88246536254883,0.2529328465461731,27.270000457763672,0.4172999858856201,114.61248016357422,57.73331832885742,37890.0703125,129.93092346191406,4.656047344207764,1.6002691984176636,-0.4999999999999997,-0.8660254037844388,89.3182,22.585,True,15,0,True
CL517,Rupsa,22.79,89.59,2022,8,2022-08-01,2022_08,Monsoon,test,330.3,207.8649444580078,307.2474060058594,272.6435852050781,245.63754272460932,253.28073120117188,308.167724609375,0.4051333963871002,29.690000534057617,0.5313000082969666,296.9412841796875,167.70323181152344,50599.09375,140.3240509033203,3.7103257179260254,1.5449576377868652,-0.8660254037844385,-0.5000000000000004,89.59,22.79,True,15,0,True
CL504,Dumuria,22.8093,89.4145,2022,9,2022-09-01,2022_09,Monsoon,test,67.0,190.1153717041016,265.8022155761719,140.71826171875,245.3402557373047,350.9325866699219,179.15061950683594,0.4058005511760711,28.729999542236328,0.7113000154495239,252.4130706787109,184.3089904785156,57738.24609375,152.4185333251953,5.504084587097168,1.9329872131347656,-1.0,-1.8369701987210292e-16,89.4145,22.8093,True,15,0,True
CL510,Khulna,22.8319,89.55,2022,9,2022-09-01,2022_09,Monsoon,test,211.0,192.85580444335932,266.2445678710937,157.4420166015625,246.66476440429688,347.6756591796875,184.5360717773437,0.4119191765785217,32.72999954223633,0.5310999751091003,252.92437744140625,172.7413330078125,56018.875,154.1371307373047,6.754478931427002,2.105170726776123,-1.0,-1.8369701987210292e-16,89.55,22.8319,True,15,0,True
CL515,Paikgacha,22.585,89.3182,2022,9,2022-09-01,2022_09,Monsoon,test,223.0,201.23709106445312,275.6376647949219,179.2904052734375,257.3223571777344,377.6834411621094,236.2179107666016,0.4461345374584198,29.07999992370605,0.4611000120639801,326.4734191894531,205.45233154296875,37890.0703125,129.93092346191406,4.656047344207764,1.6002691984176636,-1.0,-1.8369701987210292e-16,89.3182,22.585,True,15,0,True
CL517,Rupsa,22.79,89.59,2022,9,2022-09-01,2022_09,Monsoon,test,135.1,192.31283569335932,266.80291748046875,157.7290496826172,251.97276306152344,353.6736755371094,192.6928253173828,0.4135091602802276,29.290000915527344,0.6628000140190125,271.8057556152344,170.05372619628906,50599.09375,140.3240509033203,3.7103257179260254,1.5449576377868652,-1.0,-1.8369701987210292e-16,89.59,22.79,True,15,0,True
CL504,Dumuria,22.8093,89.4145,2022,10,2022-10-01,2022_10,Post_Monsoon,test,266.6,258.0091247558594,207.9672393798828,249.01759338378903,220.70083618164065,250.1492919921875,282.9547119140625,0.2956860959529876,29.239999771118164,0.6851999759674072,395.6967468261719,185.8925323486328,57738.24609375,152.4185333251953,5.504084587097168,1.9329872131347656,-0.8660254037844386,0.5000000000000001,89.4145,22.8093,True,15,0,True
CL510,Khulna,22.8319,89.55,2022,10,2022-10-01,2022_10,Post_Monsoon,test,228.2,271.9718933105469,212.17588806152344,261.1121826171875,203.68502807617188,329.8544006347656,325.7247619628906,0.3080991804599762,31.350000381469727,0.5006999969482422,436.1251220703125,188.54156494140625,56018.875,154.1371307373047,6.754478931427002,2.105170726776123,-0.8660254037844386,0.5000000000000001,89.55,22.8319,True,15,0,True
CL515,Paikgacha,22.585,89.3182,2022,10,2022-10-01,2022_10,Post_Monsoon,test,206.1,202.5789337158203,218.82650756835932,245.4065704345703,272.1405334472656,229.1591796875,302.3720092773437,0.3034633100032806,28.6299991607666,0.5200999975204468,464.931884765625,194.1694793701172,37890.0703125,129.93092346191406,4.656047344207764,1.6002691984176636,-0.8660254037844386,0.5000000000000001,89.3182,22.585,True,15,0,True
CL517,Rupsa,22.79,89.59,2022,10,2022-10-01,2022_10,Post_Monsoon,test,151.7,275.8905639648437,214.15773010253903,264.01617431640625,203.6875915527344,340.6053466796875,336.7845458984375,0.3268239796161651,28.559999465942383,0.625,478.1572265625,189.84451293945312,50599.09375,140.3240509033203,3.7103257179260254,1.5449576377868652,-0.8660254037844386,0.5000000000000001,89.59,22.79,True,15,0,True
CL504,Dumuria,22.8093,89.4145,2022,11,2022-11-01,2022_11,Post_Monsoon,test,52.3,0.1539147049188614,0.6634384989738464,3.5451202392578125,0.2351424694061279,0.132012739777565,2.463172435760498,0.0036340281367301,26.959999084472656,0.6504999995231628,1.490703582763672,0.6897482872009277,57738.24609375,152.4185333251953,5.504084587097168,1.9329872131347656,-0.5000000000000004,0.8660254037844384,89.4145,22.8093,True,15,0,True
CL510,Khulna,22.8319,89.55,2022,11,2022-11-01,2022_11,Post_Monsoon,test,68.0,0.6332443952560425,0.5307005047798157,3.451311588287353,0.327673852443695,0.8504470586776733,1.7329853773117063,0.0055817477405071,29.39999961853028,0.5049999952316284,5.160296440124512,0.5026537775993347,56018.875,154.1371307373047,6.754478931427002,2.105170726776123,-0.5000000000000004,0.8660254037844384,89.55,22.8319,True,15,0,True
CL515,Paikgacha,22.585,89.3182,2022,11,2022-11-01,2022_11,Post_Monsoon,test,64.7,0.0762774273753166,1.2224739789962769,4.296103000640869,0.0678732097148895,0.0133863175287842,0.0063239471055567,0.0063278838060796,26.05500030517578,0.4438999891281128,1.3051097393035889,0.8476375937461853,37890.0703125,129.93092346191406,4.656047344207764,1.6002691984176636,-0.5000000000000004,0.8660254037844384,89.3182,22.585,True,15,0,True
CL517,Rupsa,22.79,89.59,2022,11,2022-11-01,2022_11,Post_Monsoon,test,13.2,0.9043904542922974,0.5120521783828735,3.771698474884033,0.3058968782424927,1.4096187353134155,0.4360337555408478,0.0050204247236251,27.239999771118164,0.588100016117096,5.614558696746826,0.4447968602180481,50599.09375,140.3240509033203,3.7103257179260254,1.5449576377868652,-0.5000000000000004,0.8660254037844384,89.59,22.79,True,15,0,True
CL504,Dumuria,22.8093,89.4145,2022,12,2022-12-01,2022_12,Winter,test,19.5,1.0,1.7877490520477295,2.708158493041992,1.0130122900009155,0.1397352963685989,0.1532533913850784,0.0010000000474974,23.239999771118164,0.539900004863739,5.863097667694092,1.1459739208221436,57738.24609375,152.4185333251953,5.504084587097168,1.9329872131347656,-2.4492935982947064e-16,1.0,89.4145,22.8093,True,15,0,True
CL510,Khulna,22.8319,89.55,2022,12,2022-12-01,2022_12,Winter,test,30.8,7.824928283691406,1.9663872718811035,3.390418529510498,1.138564944267273,0.3434278964996338,0.0566296242177486,0.0010000000474974,24.9950008392334,0.4291999936103821,5.053096294403076,1.1129798889160156,56018.875,154.1371307373047,6.754478931427002,2.105170726776123,-2.4492935982947064e-16,1.0,89.55,22.8319,True,15,0,True
CL515,Paikgacha,22.585,89.3182,2022,12,2022-12-01,2022_12,Winter,test,28.4,0.9409499764442444,2.226848840713501,3.2446305751800537,0.7805312275886536,0.0,0.0137168671935796,0.0003803449799306,22.76499938964844,0.3851999938488006,1.813781976699829,1.5532903671264648,37890.0703125,129.93092346191406,4.656047344207764,1.6002691984176636,-2.4492935982947064e-16,1.0,89.3182,22.585,True,15,0,True
CL517,Rupsa,22.79,89.59,2022,12,2022-12-01,2022_12,Winter,test,3.4,2.4280049800872803,2.0417304039001465,2.289783000946045,1.2136143445968628,0.4493847489356994,0.0779671743512153,0.0010000000474974,23.25,0.4388999938964844,1.3353986740112305,1.1137367486953735,50599.09375,140.3240509033203,3.7103257179260254,1.5449576377868652,-2.4492935982947064e-16,1.0,89.59,22.79,True,15,0,True
