Year,Month,Month_ID,Band_Number,Band_Name,Source_File,Minimum,Maximum,Mean,Valid_Pixels,Total_Pixels,NoData_Pixels
2018,8,2018_08,5,GSMaP_Gauge,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\GSMaP_Gauge\2018_08.tif,188.80377197265625,363.5505676269531,264.7149658203125,4837,8909,4072
2018,8,2018_08,6,GSMaP_MVK,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\GSMaP_MVK\2018_08.tif,89.90235137939453,105.73127746582031,98.11981201171875,438,8909,8471
2018,8,2018_08,7,IMERG,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\IMERG\2018_08.tif,0.23716549575328827,0.3496611416339874,0.30812060832977295,4837,8909,4072
2018,8,2018_08,8,LST,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\LST\LST_Day_2018_8.tif,11.09000015258789,31.8700008392334,27.05681800842285,2832,8909,6077
2018,8,2018_08,9,NDVI,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\NDVI\NDVI_2018_8.tif,-0.18000000715255737,0.9671000242233276,0.4743409752845764,4436,8909,4473
2018,8,2018_08,10,PDIR,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\PDIR\2018_08.tif,334.0,708.318603515625,477.7934265136719,4589,8909,4320
2018,8,2018_08,11,PERSIANN,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\PERSIANN\2018_08.tif,167.9499969482422,225.61000061035156,193.82862854003906,3576,8909,5333
2018,8,2018_08,12,Distance_Sea_meter,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\static\Distance_Sea_meter.tif,0.0,77480.6640625,24497.150390625,4837,8909,4072
2018,8,2018_08,13,Land_Aspect_Degree_30m,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\static\Land_Aspect_Degree_30m.tif,0.0,174.62100219726562,115.75617980957031,4837,8909,4072
2018,8,2018_08,14,Land_Khulna_SRTM_DEM,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\static\Land_Khulna_SRTM_DEM.tif,0.0,14.246426582336426,4.841400623321533,4837,8909,4072
2018,8,2018_08,15,Land_Slope_Degree_30m,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\static\Land_Slope_Degree_30m.tif,0.0,3.7204315662384033,1.5288087129592896,4827,8909,4082
2018,9,2018_09,1,CCS,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\CCS\2018_09.tif,83.24618530273438,604.5914916992188,239.71881103515625,4589,8909,4320
2018,9,2018_09,2,CDR,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\CDR\2018_09.tif,164.2504425048828,269.5693054199219,203.92401123046875,3576,8909,5333
2018,9,2018_09,3,CHIRPS,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\CHIRPS\2018_09.tif,120.31668090820312,258.0293884277344,171.39093017578125,4732,8909,4177
2018,9,2018_09,4,ERA5,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\ERA5\2018_09.tif,149.5247039794922,287.8160095214844,190.23287963867188,4833,8909,4076
2018,9,2018_09,5,GSMaP_Gauge,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\GSMaP_Gauge\2018_09.tif,128.83352661132812,376.81591796875,228.60797119140625,4837,8909,4072
2018,9,2018_09,6,GSMaP_MVK,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\GSMaP_MVK\2018_09.tif,72.30326843261719,322.56695556640625,151.24581909179688,4837,8909,4072
2018,9,2018_09,7,IMERG,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\IMERG\2018_09.tif,0.17518822848796844,0.3716115355491638,0.2229815274477005,4837,8909,4072
2018,9,2018_09,8,LST,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\LST\LST_Day_2018_9.tif,24.924999237060547,36.04999923706055,29.559635162353516,4340,8909,4569
2018,9,2018_09,9,NDVI,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\NDVI\NDVI_2018_9.tif,-0.1965000033378601,0.9294999837875366,0.5711739659309387,4435,8909,4474
2018,9,2018_09,10,PDIR,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\PDIR\2018_09.tif,190.69491577148438,638.5740356445312,374.6794128417969,4589,8909,4320
2018,9,2018_09,11,PERSIANN,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\PERSIANN\2018_09.tif,89.5775375366211,180.64999389648438,128.48609924316406,3576,8909,5333
2018,9,2018_09,12,Distance_Sea_meter,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\static\Distance_Sea_meter.tif,0.0,77480.6640625,24497.150390625,4837,8909,4072
2018,9,2018_09,13,Land_Aspect_Degree_30m,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\static\Land_Aspect_Degree_30m.tif,0.0,174.62100219726562,115.75617980957031,4837,8909,4072
2018,9,2018_09,14,Land_Khulna_SRTM_DEM,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\static\Land_Khulna_SRTM_DEM.tif,0.0,14.246426582336426,4.841400623321533,4837,8909,4072
2018,9,2018_09,15,Land_Slope_Degree_30m,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\static\Land_Slope_Degree_30m.tif,0.0,3.7204315662384033,1.5288087129592896,4827,8909,4082
2018,10,2018_10,1,CCS,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\CCS\2018_10.tif,41.57271194458008,385.3706970214844,166.83181762695312,4589,8909,4320
2018,10,2018_10,2,CDR,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\CDR\2018_10.tif,121.21884155273438,189.71759033203125,152.12684631347656,3576,8909,5333
2018,10,2018_10,3,CHIRPS,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\CHIRPS\2018_10.tif,66.76170349121094,112.21849060058594,88.62773132324219,4732,8909,4177
2018,10,2018_10,4,ERA5,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\ERA5\2018_10.tif,105.91641998291016,472.2596130371094,182.6430206298828,4833,8909,4076
2018,10,2018_10,5,GSMaP_Gauge,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\GSMaP_Gauge\2018_10.tif,57.79318618774414,210.8202362060547,114.55918884277344,4837,8909,4072
2018,10,2018_10,6,GSMaP_MVK,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\GSMaP_MVK\2018_10.tif,86.3441390991211,355.9244384765625,208.16893005371094,4837,8909,4072
2018,10,2018_10,7,IMERG,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\IMERG\2018_10.tif,0.11879308521747589,0.4209975600242615,0.1717384159564972,4837,8909,4072
2018,10,2018_10,8,LST,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\LST\LST_Day_2018_10.tif,24.8700008392334,33.21666717529297,27.959991455078125,4340,8909,4569
2018,10,2018_10,9,NDVI,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\NDVI\NDVI_2018_10.tif,-0.19709999859333038,0.8791999816894531,0.5681566596031189,4417,8909,4492
2018,10,2018_10,10,PDIR,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\PDIR\2018_10.tif,68.17090606689453,298.4351806640625,168.78150939941406,4589,8909,4320
2018,10,2018_10,11,PERSIANN,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\PERSIANN\2018_10.tif,76.75,193.3300018310547,124.20307159423828,3576,8909,5333
2018,10,2018_10,12,Distance_Sea_meter,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\static\Distance_Sea_meter.tif,0.0,77480.6640625,24497.150390625,4837,8909,4072
2018,10,2018_10,13,Land_Aspect_Degree_30m,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\static\Land_Aspect_Degree_30m.tif,0.0,174.62100219726562,115.75617980957031,4837,8909,4072
2018,10,2018_10,14,Land_Khulna_SRTM_DEM,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\static\Land_Khulna_SRTM_DEM.tif,0.0,14.246426582336426,4.841400623321533,4837,8909,4072
2018,10,2018_10,15,Land_Slope_Degree_30m,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\static\Land_Slope_Degree_30m.tif,0.0,3.7204315662384033,1.5288087129592896,4827,8909,4082
2018,11,2018_11,1,CCS,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\CCS\2018_11.tif,0.0,24.48619270324707,1.5662972927093506,4589,8909,4320
2018,11,2018_11,2,CDR,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\CDR\2018_11.tif,1.864890456199646,4.2556233406066895,2.6378800868988037,3576,8909,5333
2018,11,2018_11,3,CHIRPS,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\CHIRPS\2018_11.tif,4.146738529205322,9.98143196105957,6.372655391693115,4732,8909,4177
2018,11,2018_11,4,ERA5,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\ERA5\2018_11.tif,3.837925434112549,5.569657325744629,4.51146125793457,4833,8909,4076
2018,11,2018_11,5,GSMaP_Gauge,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\GSMaP_Gauge\2018_11.tif,0.05639819800853729,5.9736504554748535,1.3741377592086792,4837,8909,4072
2018,11,2018_11,6,GSMaP_MVK,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\GSMaP_MVK\2018_11.tif,0.0,14.0198392868042,1.981737494468689,4837,8909,4072
2018,11,2018_11,7,IMERG,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\IMERG\2018_11.tif,0.0015994717832654715,0.00616690656170249,0.003253144444897771,4837,8909,4072
2018,11,2018_11,8,LST,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\LST\LST_Day_2018_11.tif,24.420000076293945,30.075000762939453,25.99144172668457,4340,8909,4569
2018,11,2018_11,9,NDVI,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\NDVI\NDVI_2018_11.tif,-0.19679999351501465,0.8794000148773193,0.562442421913147,4406,8909,4503
2018,11,2018_11,10,PDIR,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\PDIR\2018_11.tif,0.0,25.332523345947266,5.24160623550415,4589,8909,4320
2018,11,2018_11,11,PERSIANN,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\PERSIANN\2018_11.tif,0.0,0.7400000095367432,0.23153464496135712,3576,8909,5333
2018,11,2018_11,12,Distance_Sea_meter,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\static\Distance_Sea_meter.tif,0.0,77480.6640625,24497.150390625,4837,8909,4072
2018,11,2018_11,13,Land_Aspect_Degree_30m,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\static\Land_Aspect_Degree_30m.tif,0.0,174.62100219726562,115.75617980957031,4837,8909,4072
2018,11,2018_11,14,Land_Khulna_SRTM_DEM,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\static\Land_Khulna_SRTM_DEM.tif,0.0,14.246426582336426,4.841400623321533,4837,8909,4072
2018,11,2018_11,15,Land_Slope_Degree_30m,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\static\Land_Slope_Degree_30m.tif,0.0,3.7204315662384033,1.5288087129592896,4827,8909,4082
2018,12,2018_12,1,CCS,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\CCS\2018_12.tif,0.0,12.0,1.154463529586792,4589,8909,4320
2018,12,2018_12,2,CDR,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\CDR\2018_12.tif,8.691933631896973,17.313602447509766,12.451238632202148,3576,8909,5333
2018,12,2018_12,3,CHIRPS,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\CHIRPS\2018_12.tif,2.2117414474487305,9.068941116333008,4.903233051300049,4732,8909,4177
2018,12,2018_12,4,ERA5,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\ERA5\2018_12.tif,6.276134014129639,30.599384307861328,14.601067543029785,4833,8909,4076
2018,12,2018_12,5,GSMaP_Gauge,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\GSMaP_Gauge\2018_12.tif,8.806044578552246,27.661771774291992,16.449138641357422,4837,8909,4072
2018,12,2018_12,6,GSMaP_MVK,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\GSMaP_MVK\2018_12.tif,10.473652839660645,32.496070861816406,23.082643508911133,4837,8909,4072
2018,12,2018_12,7,IMERG,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\IMERG\2018_12.tif,0.0090849744156003,0.021278060972690582,0.014645406045019627,4837,8909,4072
2018,12,2018_12,8,LST,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\LST\LST_Day_2018_12.tif,20.584999084472656,26.204999923706055,22.44594955444336,4340,8909,4569
2018,12,2018_12,9,NDVI,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\NDVI\NDVI_2018_12.tif,-0.1965000033378601,0.836899995803833,0.5079184174537659,4426,8909,4483
2018,12,2018_12,10,PDIR,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\PDIR\2018_12.tif,2.0,26.661258697509766,12.799908638000488,4589,8909,4320
2018,12,2018_12,11,PERSIANN,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\PERSIANN\2018_12.tif,0.17000000178813934,0.6299999952316284,0.3141929507255554,3576,8909,5333
2018,12,2018_12,12,Distance_Sea_meter,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\static\Distance_Sea_meter.tif,0.0,77480.6640625,24497.150390625,4837,8909,4072
2018,12,2018_12,13,Land_Aspect_Degree_30m,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\static\Land_Aspect_Degree_30m.tif,0.0,174.62100219726562,115.75617980957031,4837,8909,4072
2018,12,2018_12,14,Land_Khulna_SRTM_DEM,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\static\Land_Khulna_SRTM_DEM.tif,0.0,14.246426582336426,4.841400623321533,4837,8909,4072
2018,12,2018_12,15,Land_Slope_Degree_30m,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\static\Land_Slope_Degree_30m.tif,0.0,3.7204315662384033,1.5288087129592896,4827,8909,4082
2019,1,2019_01,1,CCS,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\CCS\2019_01.tif,0.0,0.0,0.0,4589,8909,4320
2019,1,2019_01,2,CDR,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\CDR\2019_01.tif,0.0,0.8307256698608398,0.1632097214460373,3576,8909,5333
2019,1,2019_01,3,CHIRPS,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\CHIRPS\2019_01.tif,2.80505108833313,8.857927322387695,5.604067325592041,4732,8909,4177
2019,1,2019_01,4,ERA5,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\ERA5\2019_01.tif,0.0009750709868967533,0.7172301411628723,0.23575392365455627,4833,8909,4076
2019,1,2019_01,5,GSMaP_Gauge,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\GSMaP_Gauge\2019_01.tif,0.0,0.0,0.0,4837,8909,4072
2019,1,2019_01,6,GSMaP_MVK,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\GSMaP_MVK\2019_01.tif,0.0,6.079616069793701,0.5533846616744995,4837,8909,4072
2019,1,2019_01,7,IMERG,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\IMERG\2019_01.tif,0.0,0.006919540464878082,0.002655959688127041,4837,8909,4072
2019,1,2019_01,8,LST,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\LST\LST_Day_2019_1.tif,20.59000015258789,25.959999084472656,22.562849044799805,4340,8909,4569
2019,1,2019_01,9,NDVI,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\NDVI\NDVI_2019_1.tif,-0.1987999975681305,0.907800018787384,0.4425329267978668,4411,8909,4498
2019,1,2019_01,10,PDIR,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\PDIR\2019_01.tif,0.0,35.01593017578125,10.871935844421387,4589,8909,4320
2019,1,2019_01,11,PERSIANN,E:\Geospatial\Precipitation Downscaling\Precipitation-Downscaling-Khulna\data\processed\rasters_aligned\monthly\PERSIANN\2019_01.tif,0.0,0.0,0.0,3576,8909,5333
